COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ROLE
GEORGEWASHINGTON,2025,Stephanie,Stoicovy Worrell,HEAD_COACH
GEORGEWASHINGTON,2025,India,Anderson,ASST_COACH
GEORGEWASHINGTON,2025,Sunny,Marchand,ASST_COACH
GEORGEWASHINGTON,2024,Stephanie,Stoicovy Worrell,HEAD_COACH
GEORGEWASHINGTON,2024,Justin,Watson,VOLUNTEER_ASST_COACH
GEORGEWASHINGTON,2023,Margie,Foster-Cunningham,HEAD_COACH
GEORGEWASHINGTON,2023,Stephanie,Stoicovy Worrell,ASSOC_HEAD_COACH
GEORGEWASHINGTON,2023,Justin,Watson,VOLUNTEER_ASST_COACH
GEORGEWASHINGTON,2022,Margie,Foster-Cunningham,HEAD_COACH
GEORGEWASHINGTON,2022,Stephanie,Stoicovy Worrell,ASSOC_HEAD_COACH
GEORGEWASHINGTON,2022,Chelsea,Raineri,ASST_COACH
GEORGEWASHINGTON,2022,Justin,Watson,VOLUNTEER_ASST_COACH
GEORGEWASHINGTON,2021,Margie,Foster-Cunningham,HEAD_COACH
GEORGEWASHINGTON,2021,Stephanie,Stoicovy Worrell,ASST_COACH
GEORGEWASHINGTON,2021,Chelsea,Raineri,ASST_COACH
GEORGEWASHINGTON,2021,Justin,Watson,VOLUNTEER_ASST_COACH
GEORGEWASHINGTON,2020,Margie,Foster-Cunningham,HEAD_COACH
GEORGEWASHINGTON,2020,Stephanie,Stoicovy Worrell,ASST_COACH
GEORGEWASHINGTON,2020,Chelsea,Raineri,ASST_COACH
GEORGEWASHINGTON,2020,Justin,Watson,VOLUNTEER_ASST_COACH
GEORGEWASHINGTON,2019,Margie,Foster-Cunningham,HEAD_COACH
GEORGEWASHINGTON,2019,Stephanie,Stoicovy Worrell,ASST_COACH
GEORGEWASHINGTON,2019,Chelsea,Raineri,ASST_COACH
GEORGEWASHINGTON,2019,Justin,Watson,VOLUNTEER_ASST_COACH
GEORGEWASHINGTON,2018,Margie,Foster-Cunningham,HEAD_COACH
GEORGEWASHINGTON,2018,Stephanie,Stoicovy Worrell,ASST_COACH
GEORGEWASHINGTON,2018,Jason,Vonk,ASST_COACH
GEORGEWASHINGTON,2018,Justin,Watson,VOLUNTEER_ASST_COACH
GEORGEWASHINGTON,2017,Margie,Foster-Cunningham,HEAD_COACH
GEORGEWASHINGTON,2017,Stephanie,Stoicovy Worrell,ASST_COACH
GEORGEWASHINGTON,2017,Ralph,Rosso,ASST_COACH
GEORGEWASHINGTON,2017,Justin,Watson,VOLUNTEER_ASST_COACH
GEORGEWASHINGTON,2016,Margie,Foster-Cunningham,HEAD_COACH
GEORGEWASHINGTON,2016,Stephanie,Stoicovy Worrell,ASST_COACH
GEORGEWASHINGTON,2016,Barry,Kistler,ASST_COACH
GEORGEWASHINGTON,2016,Justin,Watson,VOLUNTEER_ASST_COACH
GEORGEWASHINGTON,2015,Margie,Foster-Cunningham,HEAD_COACH
GEORGEWASHINGTON,2015,Barry,Kistler,ASST_COACH
GEORGEWASHINGTON,2015,Justin,Watson,VOLUNTEER_ASST_COACH
