COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ROLE
MISSOURI,2025,Shannon,Welker,HEAD_COACH
MISSOURI,2025,Whitney,Snowden,ASSOC_HEAD_COACH
MISSOURI,2025,Lacey,Rubin,ASST_COACH
MISSOURI,2025,Jackie,Terpak,ASST_COACH
MISSOURI,2024,Shannon,Welker,HEAD_COACH
MISSOURI,2024,Whitney,Snowden,ASST_HEAD_COACH
MISSOURI,2024,Lacey,Rubin,ASST_COACH
MISSOURI,2024,Jackie,Terpak,ASST_COACH
MISSOURI,2023,Shannon,Welker,HEAD_COACH
MISSOURI,2023,Casey Jo,MacPherson,ASSOC_HEAD_COACH
MISSOURI,2023,Whitney,Snowden,ASST_COACH
MISSOURI,2022,Shannon,Welker,HEAD_COACH
MISSOURI,2022,Casey Jo,MacPherson,ASSOC_HEAD_COACH
MISSOURI,2022,John,Carney,ASST_COACH
MISSOURI,2022,Anna,McGee,STUDENT_COACH
MISSOURI,2021,Shannon,Welker,HEAD_COACH
MISSOURI,2021,Casey Jo,MacPherson,ASSOC_HEAD_COACH
MISSOURI,2021,John,Carney,ASST_COACH
MISSOURI,2021,Mary,Nicholson,STUDENT_COACH
MISSOURI,2020,Shannon,Welker,HEAD_COACH
MISSOURI,2020,Casey Jo,MacPherson,ASSOC_HEAD_COACH
MISSOURI,2020,John,Carney,ASST_COACH
MISSOURI,2019,Shannon,Welker,HEAD_COACH
MISSOURI,2019,Casey Jo,MacPherson,ASST_COACH
MISSOURI,2019,John,Carney,ASST_COACH
MISSOURI,2018,Shannon,Welker,HEAD_COACH
MISSOURI,2018,Casey Jo,MacPherson,ASST_COACH
MISSOURI,2018,John,Carney,ASST_COACH
MISSOURI,2017,Shannon,Welker,HEAD_COACH
MISSOURI,2017,Casey Jo,MacPherson,ASST_COACH
MISSOURI,2017,John,Carney,ASST_COACH
MISSOURI,2016,Shannon,Welker,HEAD_COACH
MISSOURI,2016,Casey Jo,MacPherson,ASST_COACH
MISSOURI,2016,John,Carney,ASST_COACH
