COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
IOWA,2020,Allyson,Steffensmeier,FR,Cedar Rapids,IA,USA,,All-Around
IOWA,2020,Madelyn,Solomon,FR,Waterloo,IA,USA,,"Vault, Balance Beam, Floor"
IOWA,2020,Dani,Castillo,FR,Miami,FL,USA,,All-Around
IOWA,2020,Mackenzie,Vance,SO,Buda,TX,USA,,All-Around
IOWA,2020,Ariana,Agrapides,FR,Bayville,NJ,USA,,All-Around
IOWA,2020,JerQuavia,Henderson,FR,Peoria,IL,USA,,All-Around
IOWA,2020,Carina,Tolan,SO,Tinley Park,IL,USA,,All-Around
IOWA,2020,Ashley,Smith,JR,Jacksonville,FL,USA,,All-Around
IOWA,2020,Ellie,Rogers,FR,Spotsylvania,VA,USA,,All-Around
IOWA,2020,Lauren,Guerin,SO,Austin,TX,USA,,All-Around
IOWA,2020,Gina,Leal,SR,Glastonbury,CT,USA,,All-Around
IOWA,2020,Alex,Greenwald,SO,Coral Springs,FL,USA,,All-Around
IOWA,2020,Clair,Kaji,SR,Vancouver,,CAN,,"Uneven Bars, Balance Beam, Floor"
IOWA,2020,Charlotte,Sullivan,JR,Christchurch,,NZL,,All-Around
IOWA,2020,Erin,Castle,JR,Boone,IA,USA,,All-Around
IOWA,2020,Allie,Gilchrist,SO,Norwalk,IA,USA,,"Vault, Balance Beam, Floor"
IOWA,2020,Bridget,Killian,SO,Wheaton,IL,USA,,All-Around
IOWA,2020,Maddie,Kampschroeder,JR,Overland Park,KS,USA,,All-Around
