COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ROLE
OHIOSTATE,2026,Meredith,Paulicivic,HEAD_COACH
OHIOSTATE,2026,Randy,Monahan,ASST_COACH
OHIOSTATE,2026,Mickayla,Stuckey,ASST_COACH
OHIOSTATE,2026,Makayla,Curtis,ASST_COACH
OHIOSTATE,2025,Meredith,Paulicivic,HEAD_COACH
OHIOSTATE,2025,Randy,Monahan,ASST_COACH
OHIOSTATE,2025,Mickayla,Stuckey,ASST_COACH
OHIOSTATE,2025,Quest,Hayden,ASST_COACH
OHIOSTATE,2024,Meredith,Paulicivic,HEAD_COACH
OHIOSTATE,2024,Randy,Monahan,ASST_COACH
OHIOSTATE,2024,Mickayla,Stuckey,ASST_COACH
OHIOSTATE,2023,Meredith,Paulicivic,HEAD_COACH
OHIOSTATE,2023,Lucas,Wasson,ASSOC_HEAD_COACH
OHIOSTATE,2023,Randy,Monahan,ASST_COACH
OHIOSTATE,2023,Mickayla,Stuckey,ASST_COACH
OHIOSTATE,2022,Meredith,Paulicivic,HEAD_COACH
OHIOSTATE,2022,Lucas,Wasson,ASSOC_HEAD_COACH
OHIOSTATE,2022,Randy,Monahan,ASST_COACH
OHIOSTATE,2022,Zoe,Schweitzer,STUDENT_ASST_COACH
OHIOSTATE,2021,Meredith,Paulicivic,HEAD_COACH
OHIOSTATE,2021,Lucas,Wasson,ASSOC_HEAD_COACH
OHIOSTATE,2021,Randy,Monahan,ASST_COACH
OHIOSTATE,2021,Zoe,Schweitzer,STUDENT_ASST_COACH
OHIOSTATE,2020,Meredith,Paulicivic,HEAD_COACH
OHIOSTATE,2020,Lucas,Wasson,ASSOC_HEAD_COACH
OHIOSTATE,2020,Randy,Monahan,ASST_COACH
OHIOSTATE,2020,Zoe,Schweitzer,STUDENT_ASST_COACH
OHIOSTATE,2019,Meredith,Paulicivic,HEAD_COACH
OHIOSTATE,2019,Lucas,Wasson,ASSOC_HEAD_COACH
OHIOSTATE,2019,Randy,Monahan,ASST_COACH
OHIOSTATE,2018,Meredith,Paulicivic,HEAD_COACH
OHIOSTATE,2018,Lucas,Wasson,ASSOC_HEAD_COACH
OHIOSTATE,2018,Randy,Monahan,ASST_COACH
OHIOSTATE,2017,Meredith,Paulicivic,HEAD_COACH
OHIOSTATE,2017,Lucas,Wasson,ASSOC_HEAD_COACH
OHIOSTATE,2017,Randy,Monahan,ASST_COACH
OHIOSTATE,2016,Randy,Monahan,ASST_COACH
OHIOSTATE,2015,Randy,Monahan,ASST_COACH
OHIOSTATE,2014,William,Lorenz,ASST_COACH
OHIOSTATE,2014,Meredith,Yonushonis,ASST_COACH
OHIOSTATE,2013,William,Lorenz,ASST_COACH
OHIOSTATE,2013,Meredith,Yonushonis,ASST_COACH
