COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ROLE
WESTCHESTER,2026,Barbara,Cordova,HEAD_COACH
WESTCHESTER,2026,Stephanie,Stephens,ASST_COACH
WESTCHESTER,2025,Barbara,Cordova,HEAD_COACH
WESTCHESTER,2025,Stephanie,Stephens,ASST_COACH
WESTCHESTER,2024,Barbara,Cordova,HEAD_COACH
WESTCHESTER,2024,Stephanie,Stephens,ASST_COACH
WESTCHESTER,2023,Barbara,Cordova,HEAD_COACH
WESTCHESTER,2023,Stephanie,Stephens,ASST_COACH
WESTCHESTER,2022,Barbara,Cordova,HEAD_COACH
WESTCHESTER,2022,Stephanie,Stephens,ASST_COACH
WESTCHESTER,2021,Barbara,Cordova,HEAD_COACH
WESTCHESTER,2021,Stephanie,Stephens,ASST_COACH
WESTCHESTER,2020,Barbara,Cordova,HEAD_COACH
WESTCHESTER,2020,Stephanie,Stephens,ASST_COACH
WESTCHESTER,2019,Barbara,Cordova,HEAD_COACH
WESTCHESTER,2019,Stephanie,Stephens,ASST_COACH
WESTCHESTER,2018,Barbara,Cordova,HEAD_COACH
WESTCHESTER,2018,Stephanie,Stephens,ASST_COACH
WESTCHESTER,2016,Barbara,Cordova,HEAD_COACH
WESTCHESTER,2015,Barbara,Cordova,HEAD_COACH
WESTCHESTER,2014,Barbara,Cordova,HEAD_COACH
WESTCHESTER,2013,Barbara,Cordova,HEAD_COACH
WESTCHESTER,2012,Barbara,Cordova,HEAD_COACH
WESTCHESTER,2011,Barbara,Cordova,HEAD_COACH
WESTCHESTER,2010,Barbara,Cordova,HEAD_COACH
WESTCHESTER,2009,Barbara,Cordova,HEAD_COACH
