COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ROLE
BRIDGEPORT,2026,Lorraine,Galow,HEAD_COACH
BRIDGEPORT,2026,Alexis,Richardson,ASST_COACH
BRIDGEPORT,2026,JC,Ligi,ASST_COACH
BRIDGEPORT,2026,Sarah,Proulx,ASST_COACH
BRIDGEPORT,2025,Lorraine,Galow,HEAD_COACH
BRIDGEPORT,2025,Alexis,Richardson,ASST_COACH
BRIDGEPORT,2025,JC,Ligi,ASST_COACH
BRIDGEPORT,2025,Sarah,Proulx,VOLUNTEER_ASST_COACH
BRIDGEPORT,2025,Mark,Sorrentino,VOLUNTEER_ASST_COACH
BRIDGEPORT,2024,Lorraine,Galow,HEAD_COACH
BRIDGEPORT,2024,Mark,Sorrentino,ASST_COACH
BRIDGEPORT,2024,Alexis,Richardson,VOLUNTEER_ASST_COACH
BRIDGEPORT,2024,JC,Ligi,VOLUNTEER_ASST_COACH
BRIDGEPORT,2024,Sarah,Proulx,VOLUNTEER_ASST_COACH
BRIDGEPORT,2023,Lorraine,Galow,HEAD_COACH
BRIDGEPORT,2023,Mark,Sorrentino,ASST_COACH
BRIDGEPORT,2023,JC,Ligi,VOLUNTEER_ASST_COACH
BRIDGEPORT,2023,Sarah,Proulx,VOLUNTEER_ASST_COACH
BRIDGEPORT,2022,Lorraine,Galow,HEAD_COACH
BRIDGEPORT,2022,Mark,Sorrentino,ASST_COACH
BRIDGEPORT,2022,Becky,Ferraro,VOLUNTEER_ASST_COACH
BRIDGEPORT,2022,JC,Ligi,VOLUNTEER_ASST_COACH
BRIDGEPORT,2022,Lorraine,Galow,HEAD_COACH
BRIDGEPORT,2022,Mark,Sorrentino,ASST_COACH
BRIDGEPORT,2022,Becky,Ferraro,VOLUNTEER_ASST_COACH
BRIDGEPORT,2022,JC,Ligi,VOLUNTEER_ASST_COACH
BRIDGEPORT,2021,Becky,Ferraro,INTERIM_ASST_COACH
BRIDGEPORT,2020,Byron,Knox,HEAD_COACH
BRIDGEPORT,2020,Becky,Ferraro,ASST_COACH
BRIDGEPORT,2020,Lorraine,Galow,ASST_COACH
BRIDGEPORT,2020,Randi,Cutolo,ASST_COACH
BRIDGEPORT,2020,Kelli,Tereshko,ASST_COACH
BRIDGEPORT,2020,Ron,Ayello,ASST_COACH
BRIDGEPORT,2019,Byron,Knox,HEAD_COACH
BRIDGEPORT,2019,Becky,Ferraro,ASST_COACH
BRIDGEPORT,2019,Lorraine,Galow,ASST_COACH
BRIDGEPORT,2019,Jay,Villegas,ASST_COACH
BRIDGEPORT,2019,Randi,Cutolo,ASST_COACH
BRIDGEPORT,2018,Byron,Knox,HEAD_COACH
BRIDGEPORT,2018,Becky,Ferraro,ASST_COACH
BRIDGEPORT,2018,Lorraine,Galow,ASST_COACH
BRIDGEPORT,2018,Jenna,Hamala-Smith,ASST_COACH
BRIDGEPORT,2018,Randi,Cutolo,ASST_COACH
BRIDGEPORT,2017,Byron,Knox,HEAD_COACH
BRIDGEPORT,2017,Becky,Ferraro,ASST_COACH
BRIDGEPORT,2017,Lorraine,Galow,ASST_COACH
BRIDGEPORT,2017,Caitlin,Perry,ASST_COACH
BRIDGEPORT,2016,Byron,Knox,HEAD_COACH
BRIDGEPORT,2016,Becky,Ferraro,ASST_COACH
BRIDGEPORT,2016,Lorraine,Galow,ASST_COACH
BRIDGEPORT,2015,Byron,Knox,HEAD_COACH
BRIDGEPORT,2015,Becky,Ferraro,ASST_COACH
BRIDGEPORT,2015,Lorraine,Galow,ASST_COACH
BRIDGEPORT,2015,Anna,Malardi,VOLUNTEER_ASST_COACH
BRIDGEPORT,2014,Byron,Knox,HEAD_COACH
BRIDGEPORT,2014,Becky,Ferraro,ASST_COACH
BRIDGEPORT,2014,Mert,Demir,VOLUNTEER_ASST_COACH
BRIDGEPORT,2013,Byron,Knox,HEAD_COACH
BRIDGEPORT,2013,Becky,Caravetta,ASST_COACH
BRIDGEPORT,2013,Lorraine,Galow,ASST_COACH
BRIDGEPORT,2013,Mert,Demir,VOLUNTEER_ASST_COACH
BRIDGEPORT,2012,Byron,Knox,HEAD_COACH
BRIDGEPORT,2012,Becky,Caravetta,ASST_COACH
BRIDGEPORT,2012,Lorraine,Galow,ASST_COACH
BRIDGEPORT,2011,Byron,Knox,HEAD_COACH
BRIDGEPORT,2011,Becky,Caravetta,ASST_COACH
BRIDGEPORT,2011,Matthew,Mings,ASST_COACH
BRIDGEPORT,2011,Alex,Flores,ASST_COACH
BRIDGEPORT,2010,Byron,Knox,HEAD_COACH
BRIDGEPORT,2010,Becky,Caravetta,ASST_COACH
BRIDGEPORT,2010,Matthew,Mings,ASST_COACH
BRIDGEPORT,2010,Alex,Flores,ASST_COACH
