COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ROLE
SOUTHERNUTAH,2026,Scotty,Bauman,HEAD_COACH
SOUTHERNUTAH,2026,Jamie,Wysong,ASSOC_HEAD_COACH
SOUTHERNUTAH,2026,Jeff,Richards,ASST_COACH
SOUTHERNUTAH,2026,Kylea,Ott,ASST_COACH
SOUTHERNUTAH,2025,Scotty,Bauman,HEAD_COACH
SOUTHERNUTAH,2025,Jamie,Wysong,ASSOC_HEAD_COACH
SOUTHERNUTAH,2025,Jeff,Richards,ASST_COACH
SOUTHERNUTAH,2025,Kylea,Ott,ASST_COACH
SOUTHERNUTAH,2024,Scotty,Bauman,HEAD_COACH
SOUTHERNUTAH,2024,Jamie,Wysong,ASSOC_HEAD_COACH
SOUTHERNUTAH,2024,Jeff,Richards,ASST_COACH
SOUTHERNUTAH,2024,Kylea,Ott,ASST_COACH
SOUTHERNUTAH,2023,Scotty,Bauman,HEAD_COACH
SOUTHERNUTAH,2023,Jamie,Wysong,ASST_COACH
SOUTHERNUTAH,2023,Jeff,Richards,ASST_COACH
SOUTHERNUTAH,2022,Scotty,Bauman,HEAD_COACH
SOUTHERNUTAH,2022,Jamie,Wysong,ASST_COACH
SOUTHERNUTAH,2022,Jeff,Richards,ASST_COACH
SOUTHERNUTAH,2021,Scotty,Bauman,HEAD_COACH
SOUTHERNUTAH,2021,Jamie,Wysong,ASST_COACH
SOUTHERNUTAH,2021,Jeff,Richards,ASST_COACH
SOUTHERNUTAH,2020,Scotty,Bauman,HEAD_COACH
SOUTHERNUTAH,2020,Jamie,Wysong,ASST_COACH
SOUTHERNUTAH,2020,Jeff,Richards,ASST_COACH
SOUTHERNUTAH,2019,Scotty,Bauman,HEAD_COACH
SOUTHERNUTAH,2019,Jamie,Wysong,ASST_COACH
SOUTHERNUTAH,2019,Jeff,Richards,ASST_COACH
SOUTHERNUTAH,2018,Scotty,Bauman,HEAD_COACH
SOUTHERNUTAH,2018,Jamie,Wysong,ASST_COACH
SOUTHERNUTAH,2018,Jeff,Richards,ASST_COACH
SOUTHERNUTAH,2017,Scotty,Bauman,HEAD_COACH
SOUTHERNUTAH,2017,Jamie,Wysong,ASST_COACH
SOUTHERNUTAH,2017,Jeff,Richards,ASST_COACH
SOUTHERNUTAH,2017,Justin,Jensen,STUDENT_COACH
SOUTHERNUTAH,2016,Scotty,Bauman,HEAD_COACH
SOUTHERNUTAH,2016,Jamie,Wysong,ASST_COACH
SOUTHERNUTAH,2016,Jeff,Richards,ASST_COACH
SOUTHERNUTAH,2015,Scotty,Bauman,HEAD_COACH
SOUTHERNUTAH,2015,Kari,Louthan,ASST_COACH
SOUTHERNUTAH,2014,Scotty,Bauman,HEAD_COACH
SOUTHERNUTAH,2014,Kari,Louthan,ASST_COACH
SOUTHERNUTAH,2014,Jeff,Hunt,ASST_COACH
SOUTHERNUTAH,2013,Scotty,Bauman,HEAD_COACH
SOUTHERNUTAH,2013,Kari,Louthan,ASST_COACH
SOUTHERNUTAH,2013,Jeff,Hunt,ASST_COACH
SOUTHERNUTAH,2012,Scotty,Bauman,HEAD_COACH
SOUTHERNUTAH,2012,Kari,Louthan,ASST_COACH
SOUTHERNUTAH,2012,Jeff,Hunt,ASST_COACH
SOUTHERNUTAH,2011,Scotty,Bauman,HEAD_COACH
SOUTHERNUTAH,2011,Kari,Louthan,ASST_COACH
SOUTHERNUTAH,2011,Jeff,Hunt,ASST_COACH
SOUTHERNUTAH,2011,Owen,Field,VOLUNTEER_ASST_COACH
SOUTHERNUTAH,2010,Scotty,Bauman,HEAD_COACH
SOUTHERNUTAH,2010,Kari,Louthan,ASST_COACH
SOUTHERNUTAH,2010,Jeff,Hunt,ASST_COACH
SOUTHERNUTAH,2009,Scotty,Bauman,HEAD_COACH
SOUTHERNUTAH,2009,Kari,Louthan,ASST_COACH
SOUTHERNUTAH,2009,Jeff,Hunt,ASST_COACH
SOUTHERNUTAH,2008,Scotty,Bauman,HEAD_COACH
SOUTHERNUTAH,2008,Kari,Louthan,ASST_COACH
SOUTHERNUTAH,2008,Jeff,Hunt,ASST_COACH
SOUTHERNUTAH,2008,Caleb,Phillips,ASST_COACH

