COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ROLE
NEBRASKA,2025,Heather,Brink,HEAD_COACH
NEBRASKA,2025,Brian,Amato,ASSOC_HEAD_COACH
NEBRASKA,2025,Mollie,Korth,ASST_COACH
NEBRASKA,2025,Sam,Scherwinski,ASST_COACH
NEBRASKA,2024,Heather,Brink,HEAD_COACH
NEBRASKA,2024,Brian,Amato,ASST_COACH
NEBRASKA,2024,Oleskii,Koltakov,ASST_COACH
NEBRASKA,2024,Marissa,King,ASST_COACH
NEBRASKA,2023,Heather,Brink,HEAD_COACH
NEBRASKA,2023,Brian,Amato,ASST_COACH
NEBRASKA,2023,Oleskii,Koltakov,ASST_COACH
NEBRASKA,2023,Sophia,Hyderally,VOLUNTEER_ASST_COACH
NEBRASKA,2023,Marissa,King,VOLUNTEER_ASST_COACH
NEBRASKA,2022,Heather,Brink,HEAD_COACH
NEBRASKA,2022,Brian,Amato,ASST_COACH
NEBRASKA,2022,Robert,Ladanyi,ASST_COACH
NEBRASKA,2022,Sophia,Hyderally,VOLUNTEER_ASST_COACH
NEBRASKA,2021,Heather,Brink,HEAD_COACH
NEBRASKA,2021,Brian,Amato,ASST_COACH
NEBRASKA,2021,Robert,Ladanyi,ASST_COACH
NEBRASKA,2021,Sophia,Hyderally,VOLUNTEER_ASST_COACH
NEBRASKA,2020,Heather,Brink,HEAD_COACH
NEBRASKA,2020,Mike,Heredia,ASST_COACH
NEBRASKA,2020,Robert,Ladanyi,ASST_COACH
NEBRASKA,2020,Jessie,DeZiel,VOLUNTEER_ASST_COACH
NEBRASKA,2019,Heather,Brink,HEAD_COACH
NEBRASKA,2019,Mike,Heredia,ASST_COACH
NEBRASKA,2018,Dan,Kendig,HEAD_COACH
NEBRASKA,2018,Heather,Brink,ASSOC_HEAD_COACH
NEBRASKA,2018,Chris,Brooks,ASST_COACH
NEBRASKA,2018,Russell,Warfield,VOLUNTEER_COACH
NEBRASKA,2017,Dan,Kendig,HEAD_COACH
NEBRASKA,2017,Heather,Brink,ASSOC_HEAD_COACH
NEBRASKA,2017,Dan,Miller,ASST_COACH
NEBRASKA,2017,Russell,Warfield,VOLUNTEER_COACH
NEBRASKA,2016,Dan,Kendig,HEAD_COACH
NEBRASKA,2016,Heather,Brink,ASSOC_HEAD_COACH
NEBRASKA,2016,Dan,Miller,ASST_COACH
NEBRASKA,2016,Russell,Warfield,VOLUNTEER_COACH
NEBRASKA,2015,Dan,Kendig,HEAD_COACH
NEBRASKA,2015,Heather,Brink,ASST_COACH
NEBRASKA,2015,Dan,Miller,ASST_COACH
NEBRASKA,2015,Russell,Warfield,VOLUNTEER_COACH
NEBRASKA,2014,Dan,Kendig,HEAD_COACH
NEBRASKA,2014,Heather,Brink,ASST_COACH
NEBRASKA,2014,Dan,Miller,ASST_COACH
NEBRASKA,2014,Alina,Weinstein,VOLUNTEER_COACH
NEBRASKA,2013,Dan,Kendig,HEAD_COACH
NEBRASKA,2013,Heather,Brink,ASST_COACH
NEBRASKA,2013,Dan,Miller,ASST_COACH
NEBRASKA,2013,Owen,Field,VOLUNTEER_COACH
NEBRASKA,2012,Dan,Kendig,HEAD_COACH
NEBRASKA,2012,Heather,Brink,ASST_COACH
NEBRASKA,2012,Dan,Miller,ASST_COACH
NEBRASKA,2012,Owen,Field,VOLUNTEER_COACH
NEBRASKA,2011,Dan,Kendig,HEAD_COACH
NEBRASKA,2011,Danna,Durante,ASSOC_HEAD_COACH
NEBRASKA,2011,Tim,Garrison,ASST_COACH
NEBRASKA,2010,Dan,Kendig,HEAD_COACH
NEBRASKA,2010,Danna,Durante,ASSOC_HEAD_COACH
NEBRASKA,2010,Tim,Garrison,ASST_COACH
NEBRASKA,2009,Dan,Kendig,HEAD_COACH
NEBRASKA,2009,Danna,Durante,ASSOC_HEAD_COACH
NEBRASKA,2009,Tim,Garrison,ASST_COACH
NEBRASKA,2008,Dan,Kendig,HEAD_COACH
NEBRASKA,2008,Danna,Durante,ASSOC_HEAD_COACH
NEBRASKA,2008,Tim,Garrison,ASST_COACH
NEBRASKA,2007,Dan,Kendig,HEAD_COACH
NEBRASKA,2007,Danna,Durante,ASSOC_HEAD_COACH
NEBRASKA,2007,Tim,Garrison,ASST_COACH
NEBRASKA,2006,Dan,Kendig,HEAD_COACH
NEBRASKA,2006,Adrian,Burde,ASST_COACH
NEBRASKA,2006,Danna,Durante,ASST_COACH
NEBRASKA,2005,Dan,Kendig,HEAD_COACH
NEBRASKA,2005,Adrian,Burde,ASST_COACH
NEBRASKA,2005,Danna,Durante,ASST_COACH
NEBRASKA,2004,Dan,Kendig,HEAD_COACH
NEBRASKA,2004,Adrian,Burde,ASST_COACH
NEBRASKA,2004,Danna,Durante,ASST_COACH
NEBRASKA,2003,Dan,Kendig,HEAD_COACH
NEBRASKA,2003,Adrian,Burde,ASST_COACH
NEBRASKA,2003,Danna,Durante,ASST_COACH
NEBRASKA,2002,Dan,Kendig,HEAD_COACH
NEBRASKA,2002,Adrian,Burde,ASST_COACH
NEBRASKA,2002,Rhonda,Faehn,ASST_COACH
NEBRASKA,2001,Dan,Kendig,HEAD_COACH
NEBRASKA,2001,Rhonda,Faehn,ASST_COACH
NEBRASKA,2001,Dennis,Harrison,ASST_COACH
NEBRASKA,2000,Dan,Kendig,HEAD_COACH
NEBRASKA,2000,Rhonda,Faehn,ASST_COACH
NEBRASKA,2000,Dennis,Harrison,ASST_COACH
NEBRASKA,1999,Dan,Kendig,HEAD_COACH
NEBRASKA,1999,Rob,Drass,ASST_COACH
NEBRASKA,1999,Rhonda,Faehn,ASST_COACH
