COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ROLE
BALLSTATE,2026,Joanna,Saleem,HEAD_COACH
BALLSTATE,2026,Scott,Wilson,ASST_COACH
BALLSTATE,2026,Kim,Hermansen,ASST_COACH
BALLSTATE,2026,Wendy,Carey,GRADUATE_ASST_COACH
BALLSTATE,2026,Carissa,Martinez,STUDENT_COACH
BALLSTATE,2025,Joanna,Saleem,HEAD_COACH
BALLSTATE,2025,Scott,Wilson,ASST_COACH
BALLSTATE,2025,Cassandra,Ringer,ASST_COACH
BALLSTATE,2025,Wendy,Carey,GRADUATE_ASST_COACH
BALLSTATE,2024,Joanna,Saleem,HEAD_COACH
BALLSTATE,2024,Scott,Wilson,ASST_COACH
BALLSTATE,2024,Cassandra,Ringer,ASST_COACH
BALLSTATE,2023,Joanna,Saleem,HEAD_COACH
BALLSTATE,2023,Scott,Wilson,ASST_COACH
BALLSTATE,2023,Cassandra,Ringer,ASST_COACH
BALLSTATE,2022,Joanna,Saleem,HEAD_COACH
BALLSTATE,2022,Scott,Wilson,ASST_COACH
BALLSTATE,2022,Cassandra,Ringer,ASST_COACH
BALLSTATE,2021,Joanna,Saleem,HEAD_COACH
BALLSTATE,2021,Scott,Wilson,ASST_COACH
BALLSTATE,2021,Cassandra,Ringer,ASST_COACH
BALLSTATE,2020,Joanna,Saleem,HEAD_COACH
BALLSTATE,2020,Scott,Wilson,ASST_COACH
BALLSTATE,2020,Cassandra,Ringer,ASST_COACH
BALLSTATE,2019,Joanna,Saleem,HEAD_COACH
BALLSTATE,2019,Scott,Wilson,ASST_COACH
BALLSTATE,2019,Cassandra,Ringer,ASST_COACH
BALLSTATE,2018,Joanna,Saleem,HEAD_COACH
BALLSTATE,2018,Scott,Wilson,ASST_COACH
BALLSTATE,2018,Jessie,DeZiel,ASST_COACH
BALLSTATE,2018,Jonathan,Newby,VOLUNTEER_ASST_COACH
BALLSTATE,2017,Joanna,Saleem,HEAD_COACH
BALLSTATE,2017,Scott,Wilson,ASST_COACH
BALLSTATE,2017,Jessie,DeZiel,ASST_COACH
BALLSTATE,2017,Jonathan,Newby,VOLUNTEER_ASST_COACH
BALLSTATE,2016,Joanna,Saleem,HEAD_COACH
BALLSTATE,2015,Joanna,Saleem,HEAD_COACH
BALLSTATE,2015,Kayla,Hani,ASST_COACH
BALLSTATE,2014,Joanna,Saleem,HEAD_COACH
BALLSTATE,2013,Nadalie,Walsh,HEAD_COACH
BALLSTATE,2013,Chris,Bogantes,ASST_COACH
BALLSTATE,2013,Joanna,Saleem,VOLUNTEER_COACH
BALLSTATE,2012,Nadalie,Walsh,HEAD_COACH
BALLSTATE,2012,Andi,Dolinsky,GRADUATE_ASST_COACH
BALLSTATE,2012,Joe,Levine,GRADUATE_ASST_COACH
BALLSTATE,2011,Nadalie,Walsh,HEAD_COACH
BALLSTATE,2011,Andi,Dolinsky,GRADUATE_ASST_COACH
BALLSTATE,2011,Joe,Levine,GRADUATE_ASST_COACH
BALLSTATE,2010,Nadalie,Walsh,HEAD_COACH
BALLSTATE,2010,Ashley,Kendall,GRADUATE_ASST_COACH
BALLSTATE,2010,Will,Stokley,GRADUATE_ASST_COACH
BALLSTATE,2009,Nadalie,Walsh,HEAD_COACH
BALLSTATE,2009,Katie,Malott,GRADUATE_ASST_COACH
BALLSTATE,2008,Nadalie,Walsh,HEAD_COACH
BALLSTATE,2008,John,Behrle,GRADUATE_ASST_COACH
BALLSTATE,2008,Katie,Malott,GRADUATE_ASST_COACH
BALLSTATE,2007,John,Behrle,GRADUATE_ASST_COACH
