COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,COLLEGE_CLASS,HOME_TOWN,HOME_STATE,HOME_COUNTRY,CLUB,POSITION
ARIZONA,2021,Mackenzie,Barile,SO,Scottsdale,AZ,USA,,
ARIZONA,2021,Payton,Bellows,SR,Southwick,MA,USA,,
ARIZONA,2021,Zaza,Brovedani,SO,Oakland,CA,USA,,
ARIZONA,2021,Jessica,Castles,FR,Fleet,,ENG,,
ARIZONA,2021,Madison,Courney,FR,Tucson,AZ,USA,,
ARIZONA,2021,Kennedi,Davis,JR,Blue Springs,MO,USA,,
ARIZONA,2021,Elena,Deets,FR,Maple Grove,MN,USA,,
ARIZONA,2021,Malia,Hargrove,SO,Sparks,NV,USA,,
ARIZONA,2021,Caroline,Herry,FR,Argyle,TX,USA,,
ARIZONA,2021,Laura Leigh,Horton,SR,Houston,TX,USA,,
ARIZONA,2021,MacKinzie,Kane,JR,Tucson,AZ,USA,,
ARIZONA,2021,Sirena,Linton,SO,South Phoenix,AZ,USA,,
ARIZONA,2021,Halli,Mayberry,FR,Tucson,AZ,USA,,
ARIZONA,2021,Bailey,McCabe,FR,San Diego,CA,USA,,
ARIZONA,2021,Danielle,Nosek,SO,Greenfield,IN,USA,,
ARIZONA,2021,Libby,Orman,SO,Mound,MN,USA,,
ARIZONA,2021,Taylor,Raskin,FR,Mequon,WI,USA,,
ARIZONA,2021,Avery,Stauffacher,SO,Scottsdale,AZ,USA,,
ARIZONA,2021,Courtney,Tsunoda,FR,Aliso Viejo,CA,USA,,
