COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ROLE
STANFORD,2026,Tabitha,Yim,HEAD_COACH
STANFORD,2026,Vince,Smurro,ASSOC_HEAD_COACH
STANFORD,2026,Hallie,Mossett,FIRST_ASST_COACH
STANFORD,2026,Caleb,Rickard,ASST_COACH
STANFORD,2025,Tabitha,Yim,HEAD_COACH
STANFORD,2025,Vince,Smurro,ASSOC_HEAD_COACH
STANFORD,2025,Hallie,Mossett,FIRST_ASST_COACH
STANFORD,2025,Caleb,Rickard,ASST_COACH
STANFORD,2024,Tabitha,Yim,HEAD_COACH
STANFORD,2024,Vince,Smurro,ASST_COACH
STANFORD,2024,Hallie,Mossett,ASST_COACH
STANFORD,2023,Tabitha,Yim,HEAD_COACH
STANFORD,2023,Vince,Smurro,ASST_COACH
STANFORD,2023,Hallie,Mossett,ASST_COACH
STANFORD,2023,Chris,Swircek,VOLUNTEER_ASST_COACH
STANFORD,2022,Tabitha,Yim,HEAD_COACH
STANFORD,2022,Alexandra,Pintchouk,ASSOC_HEAD_COACH
STANFORD,2022,Vince,Smurro,ASST_COACH
STANFORD,2022,Chris,Swircek,VOLUNTEER_ASST_COACH
STANFORD,2021,Tabitha,Yim,HEAD_COACH
STANFORD,2021,Alexandra,Pintchouk,ASSOC_HEAD_COACH
STANFORD,2021,Neal,Gallant,ASST_COACH
STANFORD,2021,Chris,Swircek,VOLUNTEER_ASST_COACH
STANFORD,2020,Tabitha,Yim,HEAD_COACH
STANFORD,2020,Alexandra,Pintchouk,ASSOC_HEAD_COACH
STANFORD,2020,Neal,Gallant,ASST_COACH
STANFORD,2020,Chris,Swircek,VOLUNTEER_ASST_COACH
STANFORD,2019,Tabitha,Yim,HEAD_COACH
STANFORD,2019,Neal,Gallant,ASST_COACH
STANFORD,2019,Chris,Swircek,ASSOC_HEAD_COACH
STANFORD,2019,Cale,Robinson,VOLUNTEER_ASST_COACH
STANFORD,2018,Tabitha,Yim,HEAD_COACH
STANFORD,2018,Neal,Gallant,ASST_COACH
STANFORD,2018,Chris,Swircek,ASSOC_HEAD_COACH
STANFORD,2018,Cale,Robinson,VOLUNTEER_ASST_COACH
STANFORD,2017,Kristen,Smyth,HEAD_COACH
STANFORD,2017,Neal,Gallant,ASST_COACH
STANFORD,2017,Chris,Swircek,ASSOC_HEAD_COACH
STANFORD,2017,Cale,Robinson,VOLUNTEER_ASST_COACH
STANFORD,2016,Kristen,Smyth,HEAD_COACH
STANFORD,2016,Neal,Gallant,ASST_COACH
STANFORD,2016,Chris,Swircek,ASSOC_HEAD_COACH
STANFORD,2015,Kristen,Smyth,HEAD_COACH
STANFORD,2015,Chris,Swircek,ASSOC_HEAD_COACH
STANFORD,2015,Tabitha,Yim,ASST_COACH
STANFORD,2014,Kristen,Smyth,HEAD_COACH
STANFORD,2014,Chris,Swircek,ASSOC_HEAD_COACH
STANFORD,2014,Tabitha,Yim,ASST_COACH
STANFORD,2013,Kristen,Smyth,HEAD_COACH
STANFORD,2013,Chris,Swircek,ASSOC_HEAD_COACH
STANFORD,2013,Tabitha,Yim,ASST_COACH
STANFORD,2012,Kristen,Smyth,HEAD_COACH
STANFORD,2012,Chris,Swircek,ASSOC_HEAD_COACH
STANFORD,2012,Tabitha,Yim,ASST_COACH
STANFORD,2012,Stephanie,Carter,VOLUNTEER_COACH
STANFORD,2011,Kristen,Smyth,HEAD_COACH
STANFORD,2011,Chris,Swircek,ASSOC_HEAD_COACH
STANFORD,2011,Tabitha,Yim,ASST_COACH
STANFORD,2010,Kristen,Smyth,HEAD_COACH
STANFORD,2010,Chris,Swircek,ASSOC_HEAD_COACH
STANFORD,2010,Tabitha,Yim,ASST_COACH
