COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ROLE
c,2026,Jessa,Hansen Parker,HEAD_COACH
WASHINGTON,2026,Jeffrey,Langenstein,ASST_COACH
WASHINGTON,2026,Gibran,Campos,ASST_COACH
WASHINGTON,2026,Rachel,David,ASST_COACH
WASHINGTON,2025,Jessa,Hansen Parker,HEAD_COACH
WASHINGTON,2025,Jeffrey,Langenstein,ASST_COACH
WASHINGTON,2025,Gibran,Campos,ASST_COACH
WASHINGTON,2025,Rachel,David,ASST_COACH
WASHINGTON,2024,Jessa,Hansen Parker,HEAD_COACH
WASHINGTON,2024,Jeffrey,Langenstein,ASST_COACH
WASHINGTON,2024,Gibran,Campos,ASST_COACH
WASHINGTON,2024,Rachel,David,ASST_COACH
WASHINGTON,2023,Jen,Llewellyn,HEAD_COACH
WASHINGTON,2023,Jeffrey,Langenstein,ASST_COACH
WASHINGTON,2023,Cody,Llewellyn,ASST_COACH
WASHINGTON,2022,Jen,Llewellyn,HEAD_COACH
WASHINGTON,2022,Jeffrey,Langenstein,ASST_COACH
WASHINGTON,2022,Cody,Llewellyn,ASST_COACH
WASHINGTON,2021,Ralph,Rosso,ACTING_HEAD_COACH
WASHINGTON,2021,Chad,Wiest,ASST_COACH
WASHINGTON,2021,Baely,Rowe,ASST_COACH
WASHINGTON,2020,Elise,Ray-Statz,HEAD_COACH
WASHINGTON,2020,Ralph,Rosso,ASST_COACH
WASHINGTON,2020,Chad,Wiest,ASST_COACH
WASHINGTON,2020,Baely,Rowe,VOLUNTEER_ASST_COACH
WASHINGTON,2019,Elise,Ray-Statz,HEAD_COACH
WASHINGTON,2019,Ralph,Rosso,ASST_COACH
WASHINGTON,2019,Chad,Wiest,ASST_COACH
WASHINGTON,2019,Baely,Rowe,VOLUNTEER_ASST_COACH
WASHINGTON,2018,Elise,Ray-Statz,HEAD_COACH
WASHINGTON,2018,Ralph,Rosso,ASST_COACH
WASHINGTON,2018,Chad,Wiest,ASST_COACH
WASHINGTON,2018,Jordan,Pacitti,VOLUNTEER_COACH
WASHINGTON,2018,Emily,Liddle,STUDENT_COACH
WASHINGTON,2017,Elise,Ray-Statz,HEAD_COACH
WASHINGTON,2017,Ralph,Rosso,ASST_COACH
WASHINGTON,2017,Chad,Wiest,ASST_COACH
WASHINGTON,2017,Jen-ai,DeCano,VOLUNTEER_COACH
WASHINGTON,2017,Emily,Liddle,STUDENT_COACH
WASHINGTON,2016,Joanne,Bowers,HEAD_COACH
WASHINGTON,2016,Elise,Ray-Statz,ASSOC_HEAD_COACH
WASHINGTON,2016,Stephen,Buckner,ASST_COACH
WASHINGTON,2016,Sheridan,Metcalf,STUDENT_COACH
WASHINGTON,2015,Joanne,Bowers,HEAD_COACH
WASHINGTON,2015,David,McCreary,ASSOC_HEAD_COACH
WASHINGTON,2015,Elise,Ray-Statz,ASST_COACH
WASHINGTON,2014,Joanne,Bowers,HEAD_COACH
WASHINGTON,2014,David,McCreary,ASSOC_HEAD_COACH
WASHINGTON,2014,Elise,Ray-Statz,ASST_COACH
WASHINGTON,2014,Megan,Whitney,VOLUNTEER_ASST_COACH
WASHINGTON,2013,Joanne,Bowers,HEAD_COACH
WASHINGTON,2013,David,McCreary,ASSOC_HEAD_COACH
WASHINGTON,2013,Elise,Ray-Statz,ASST_COACH
WASHINGTON,2012,Joanne,Bowers,HEAD_COACH
WASHINGTON,2012,David,McCreary,ASST_COACH
WASHINGTON,2012,Yuki,Igarashi,VOLUNTEER_ASST_COACH
WASHINGTON,2011,Joanne,Bowers,HEAD_COACH
WASHINGTON,2011,David,McCreary,ASST_COACH
WASHINGTON,2011,Shanna,Hannan,ASST_COACH
WASHINGTON,2010,Joanne,Bowers,HEAD_COACH
WASHINGTON,2010,David,McCreary,ASST_COACH
WASHINGTON,2009,Joanne,Bowers,HEAD_COACH
WASHINGTON,2009,David,McCreary,ASST_COACH
WASHINGTON,2008,Joanne,Bowers,HEAD_COACH
WASHINGTON,2008,David,McCreary,ASST_COACH
WASHINGTON,2007,Joanne,Bowers,HEAD_COACH
WASHINGTON,2007,David,McCreary,ASST_COACH

