COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ROLE
SANJOSESTATE,2026,Joanne,Bowers,HEAD_COACH
SANJOSESTATE,2026,Neal,Gallant,ASST_COACH
SANJOSESTATE,2026,Tucker,McClure,ASST_COACH
SANJOSESTATE,2025,Joanne,Bowers,HEAD_COACH
SANJOSESTATE,2025,Neal,Gallant,ASST_COACH
SANJOSESTATE,2025,Tucker,McClure,ASST_COACH
SANJOSESTATE,2025,Jada,Mazury,GRADUATE_ASST_COACH
SANJOSESTATE,2024,Joanne,Bowers,HEAD_COACH
SANJOSESTATE,2024,Neal,Gallant,ASST_COACH
SANJOSESTATE,2024,Tucker,McClure,ASST_COACH
SANJOSESTATE,2024,Morgan,Ross,ASST_COACH
SANJOSESTATE,2023,Joanne,Bowers,HEAD_COACH
SANJOSESTATE,2023,Neal,Gallant,ASST_COACH
SANJOSESTATE,2023,Morgan,Ross,ASST_COACH
SANJOSESTATE,2023,James,Williams,VOLUNTEER_ASST_COACH
SANJOSESTATE,2022,Joanne,Bowers,HEAD_COACH
SANJOSESTATE,2022,Neal,Gallant,ASST_COACH
SANJOSESTATE,2022,Lori,O'Dell,VOLUNTEER_ASST_COACH
SANJOSESTATE,2022,Tia,Gin,STUDENT_ASST_COACH
SANJOSESTATE,2021,Joanne,Bowers,HEAD_COACH
SANJOSESTATE,2021,James,Williams,ASST_COACH
SANJOSESTATE,2021,Jeffrey,Langenstein,ASST_COACH
SANJOSESTATE,2020,Joanne,Bowers,HEAD_COACH
SANJOSESTATE,2020,James,Williams,ASST_COACH
SANJOSESTATE,2020,Jeffrey,Langenstein,ASST_COACH
SANJOSESTATE,2019,Joanne,Bowers,HEAD_COACH
SANJOSESTATE,2019,Sheila,Martinez,ASSOC_HEAD_COACH
SANJOSESTATE,2019,Chelsea,Spomer,GRADUATE_ASST_COACH
SANJOSESTATE,2018,Wayne,Wright,HEAD_COACH
SANJOSESTATE,2018,Sheila,Martinez,ASSOC_HEAD_COACH
SANJOSESTATE,2018,Alise,Blackwell,ASST_COACH
SANJOSESTATE,2018,Chelsea,Spomer,GRADUATE_ASST_COACH
SANJOSESTATE,2017,Wayne,Wright,HEAD_COACH
SANJOSESTATE,2017,Sheila,Martinez,ASSOC_HEAD_COACH
SANJOSESTATE,2017,Alise,Blackwell,ASST_COACH
SANJOSESTATE,2016,Wayne,Wright,HEAD_COACH
SANJOSESTATE,2016,Sheila,Martinez,ASSOC_HEAD_COACH
SANJOSESTATE,2016,Alise,Blackwell,ASST_COACH
SANJOSESTATE,2015,Wayne,Wright,HEAD_COACH
SANJOSESTATE,2015,Sheila,Martinez,ASSOC_HEAD_COACH
SANJOSESTATE,2015,Alise,Blackwell,ASST_COACH
SANJOSESTATE,2014,Wayne,Wright,HEAD_COACH
SANJOSESTATE,2014,Sheila,Martinez,ASST_COACH
SANJOSESTATE,2013,Wayne,Wright,HEAD_COACH
SANJOSESTATE,2013,Sheila,Martinez,ASST_COACH
SANJOSESTATE,2012,Wayne,Wright,HEAD_COACH
SANJOSESTATE,2012,Sheila,Martinez,ASST_COACH
SANJOSESTATE,2011,Wayne,Wright,HEAD_COACH
SANJOSESTATE,2011,Sheila,Martinez,ASST_COACH
SANJOSESTATE,2010,Wayne,Wright,HEAD_COACH
SANJOSESTATE,2010,Sheila,Martinez,ASST_COACH
SANJOSESTATE,2009,Wayne,Wright,HEAD_COACH
SANJOSESTATE,2009,Sheila,Martinez,ASST_COACH
SANJOSESTATE,2008,Wayne,Wright,HEAD_COACH
SANJOSESTATE,2008,Sheila,Martinez,ASST_COACH
SANJOSESTATE,2007,Wayne,Wright,HEAD_COACH
SANJOSESTATE,2007,Sheila,Martinez,ASST_COACH
SANJOSESTATE,2006,Wayne,Wright,HEAD_COACH
SANJOSESTATE,2006,Sheila,Martinez,ASST_COACH
SANJOSESTATE,2005,Wayne,Wright,HEAD_COACH
SANJOSESTATE,2005,Sheila,Martinez,ASST_COACH
SANJOSESTATE,2004,Wayne,Wright,HEAD_COACH
SANJOSESTATE,2004,Sheila,Martinez,ASST_COACH
SANJOSESTATE,2003,Wayne,Wright,HEAD_COACH
SANJOSESTATE,2003,Sheila,Martinez,ASST_COACH
SANJOSESTATE,2002,Wayne,Wright,HEAD_COACH
