COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ROLE
OKLAHOMA,2026,K.J.,Kindler,HEAD_COACH
OKLAHOMA,2026,Lou,Ball,ASSOC_HEAD_COACH
OKLAHOMA,2026,Tom,Haley,ASSOC_HEAD_COACH
OKLAHOMA,2026,Ashley,Kerr,ASST_COACH
OKLAHOMA,2025,K.J.,Kindler,HEAD_COACH
OKLAHOMA,2025,Lou,Ball,ASSOC_HEAD_COACH
OKLAHOMA,2025,Tom,Haley,ASSOC_HEAD_COACH
OKLAHOMA,2025,Ashley,Kerr,ASST_COACH
OKLAHOMA,2024,K.J.,Kindler,HEAD_COACH
OKLAHOMA,2024,Lou,Ball,ASSOC_HEAD_COACH
OKLAHOMA,2024,Tom,Haley,ASSOC_HEAD_COACH
OKLAHOMA,2024,Ashley,Kerr,ASST_COACH
OKLAHOMA,2023,K.J.,Kindler,HEAD_COACH
OKLAHOMA,2023,Lou,Ball,ASSOC_HEAD_COACH
OKLAHOMA,2023,Tom,Haley,ASSOC_HEAD_COACH
OKLAHOMA,2023,Ashley,Kerr,VOLUNTEER_ASST_COACH
OKLAHOMA,2022,K.J.,Kindler,HEAD_COACH
OKLAHOMA,2022,Lou,Ball,ASSOC_HEAD_COACH
OKLAHOMA,2022,Tom,Haley,ASSOC_HEAD_COACH
OKLAHOMA,2022,Ashley,Kerr,VOLUNTEER_ASST_COACH
OKLAHOMA,2021,K.J.,Kindler,HEAD_COACH
OKLAHOMA,2021,Lou,Ball,ASSOC_HEAD_COACH
OKLAHOMA,2021,Tom,Haley,ASSOC_HEAD_COACH
OKLAHOMA,2021,Ashley,Kerr,VOLUNTEER_ASST_COACH
OKLAHOMA,2020,K.J.,Kindler,HEAD_COACH
OKLAHOMA,2020,Lou,Ball,ASST_COACH
OKLAHOMA,2020,Tom,Haley,ASST_COACH
OKLAHOMA,2020,Ashley,Kerr,VOLUNTEER_ASST_COACH
OKLAHOMA,2019,K.J.,Kindler,HEAD_COACH
OKLAHOMA,2019,Lou,Ball,ASST_COACH
OKLAHOMA,2019,Tom,Haley,ASST_COACH
OKLAHOMA,2019,Ashley,Kerr,VOLUNTEER_ASST_COACH
OKLAHOMA,2018,K.J.,Kindler,HEAD_COACH
OKLAHOMA,2018,Lou,Ball,ASST_COACH
OKLAHOMA,2018,Tom,Haley,ASST_COACH
OKLAHOMA,2017,K.J.,Kindler,HEAD_COACH
OKLAHOMA,2017,Lou,Ball,ASST_COACH
OKLAHOMA,2017,Tom,Haley,ASST_COACH
OKLAHOMA,2016,K.J.,Kindler,HEAD_COACH
OKLAHOMA,2016,Lou,Ball,ASST_COACH
OKLAHOMA,2016,Tom,Haley,ASST_COACH
OKLAHOMA,2015,K.J.,Kindler,HEAD_COACH
OKLAHOMA,2015,Lou,Ball,ASST_COACH
OKLAHOMA,2015,Tom,Haley,ASST_COACH
OKLAHOMA,2014,K.J.,Kindler,HEAD_COACH
OKLAHOMA,2014,Lou,Ball,ASST_COACH
OKLAHOMA,2014,Tom,Haley,ASST_COACH
OKLAHOMA,2013,K.J.,Kindler,HEAD_COACH
OKLAHOMA,2013,Lou,Ball,ASST_COACH
OKLAHOMA,2013,Tom,Haley,ASST_COACH
OKLAHOMA,2012,K.J.,Kindler,HEAD_COACH
OKLAHOMA,2012,Lou,Ball,ASST_COACH
OKLAHOMA,2012,Tom,Haley,ASST_COACH
OKLAHOMA,2011,K.J.,Kindler,HEAD_COACH
OKLAHOMA,2011,Lou,Ball,ASST_COACH
OKLAHOMA,2011,Tom,Haley,ASST_COACH
OKLAHOMA,2010,K.J.,Kindler,HEAD_COACH
OKLAHOMA,2010,Lou,Ball,ASST_COACH
OKLAHOMA,2010,Tom,Haley,ASST_COACH
OKLAHOMA,2009,K.J.,Kindler,HEAD_COACH
OKLAHOMA,2009,Lou,Ball,ASST_COACH
OKLAHOMA,2009,Tom,Haley,ASST_COACH
OKLAHOMA,2008,K.J.,Kindler,HEAD_COACH
OKLAHOMA,2008,Lou,Ball,ASST_COACH
OKLAHOMA,2008,Tom,Haley,ASST_COACH
OKLAHOMA,2007,K.J.,Kindler,HEAD_COACH
OKLAHOMA,2007,Lou,Ball,ASST_COACH
OKLAHOMA,2007,Tom,Haley,ASST_COACH
